Log_Date,From,To,Sales
1397/08/05,70,53,48
1397/08/05,70,56,35
1397/08/05,70,58,14
1397/08/05,70,60,2
1397/08/05,70,61,8
1397/08/05,70,62,15
1397/08/05,70,63,5
1397/08/05,70,65,3
1397/08/05,70,66,190
1397/08/05,70,67,170
1397/08/05,70,68,3
1397/08/05,70,72,9
1397/08/05,70,75,62
1397/08/05,70,76,20
1397/08/05,72,70,6
1397/08/05,75,15,1
1397/08/05,75,22,4
1397/08/05,75,49,23
1397/08/05,75,66,1
1397/08/05,75,70,46
1397/08/05,75,76,5
1397/08/05,76,70,17
1397/08/05,76,75,6
1397/08/06,3,30,6
1397/08/06,3,49,7
1397/08/06,3,66,9
1397/08/06,3,70,63
1397/08/06,5,49,2
1397/08/06,5,70,4
1397/08/06,6,70,29
1397/08/06,8,70,4
1397/08/06,10,15,11
1397/08/06,10,30,23
1397/08/06,10,49,34
1397/08/06,10,56,1
1397/08/06,10,58,2
1397/08/06,10,66,26
1397/08/06,10,67,6
1397/08/06,10,70,380
1397/08/06,11,15,5
1397/08/06,11,42,0
1397/08/06,11,49,18
1397/08/06,11,70,88
1397/08/06,13,66,2
1397/08/06,15,10,11
1397/08/06,15,22,0
1397/08/06,15,30,11
1397/08/06,15,42,5
1397/08/06,15,45,1
1397/08/06,15,49,11
1397/08/06,15,58,5
1397/08/06,15,66,34
1397/08/06,15,67,3
1397/08/06,15,70,127
1397/08/06,15,75,1
1397/08/06,16,30,3
1397/08/06,16,49,3
1397/08/06,16,70,105
1397/08/06,20,70,29
1397/08/06,22,15,0
1397/08/06,22,49,4
1397/08/06,22,70,36
1397/08/06,22,75,3
1397/08/06,23,70,6
1397/08/06,24,30,1
1397/08/06,24,49,3
1397/08/06,24,66,5
1397/08/06,24,70,46
1397/08/06,30,3,9
1397/08/06,30,10,34
1397/08/06,30,15,6
1397/08/06,30,16,1
1397/08/06,30,24,1
1397/08/06,30,37,2
1397/08/06,30,42,6
1397/08/06,30,49,18
1397/08/06,30,50,1
1397/08/06,30,56,1
1397/08/06,30,66,11
1397/08/06,30,67,3
1397/08/06,30,70,98
1397/08/06,31,70,0
1397/08/06,32,30,0
1397/08/06,32,70,34
1397/08/06,36,70,1
1397/08/06,37,30,2
1397/08/06,37,42,2
1397/08/06,37,49,3
1397/08/06,37,66,4
1397/08/06,37,70,58
1397/08/06,39,70,8
1397/08/06,41,70,3
1397/08/06,42,10,2
1397/08/06,42,15,9
1397/08/06,42,30,3
1397/08/06,42,37,1
1397/08/06,42,45,1
1397/08/06,42,49,3
1397/08/06,42,63,1
1397/08/06,42,66,8
1397/08/06,42,67,2
1397/08/06,42,70,62
1397/08/06,45,42,1
1397/08/06,45,49,9
1397/08/06,45,56,0
1397/08/06,45,70,80
1397/08/06,47,70,9
1397/08/06,49,3,4
1397/08/06,49,10,27
1397/08/06,49,11,13
1397/08/06,49,15,7
1397/08/06,49,16,6
1397/08/06,49,24,7
1397/08/06,49,30,15
1397/08/06,49,37,12
1397/08/06,49,42,7
1397/08/06,49,45,7
1397/08/06,49,51,6
1397/08/06,49,58,10
1397/08/06,49,60,0
1397/08/06,49,63,16
1397/08/06,49,66,44
1397/08/06,49,67,21
1397/08/06,49,70,443
1397/08/06,49,75,34
1397/08/06,50,70,3
1397/08/06,51,70,1
1397/08/06,53,49,2
1397/08/06,53,70,86
1397/08/06,56,10,1
1397/08/06,56,30,1
1397/08/06,56,45,0
1397/08/06,56,49,1
1397/08/06,56,58,1
1397/08/06,56,70,37
1397/08/06,58,10,2
1397/08/06,58,15,2
1397/08/06,58,42,1
1397/08/06,58,49,8
1397/08/06,58,66,4
1397/08/06,58,70,21
1397/08/06,60,49,0
1397/08/06,61,70,13
1397/08/06,62,70,9
1397/08/06,63,10,4
1397/08/06,63,15,3
1397/08/06,63,49,22
1397/08/06,63,66,3
1397/08/06,63,70,2
1397/08/06,65,70,2
1397/08/06,66,3,10
1397/08/06,66,10,20
1397/08/06,66,13,4
1397/08/06,66,15,33
1397/08/06,66,24,7
1397/08/06,66,30,5
1397/08/06,66,42,7
1397/08/06,66,49,37
1397/08/06,66,56,1
1397/08/06,66,58,2
1397/08/06,66,63,2
1397/08/06,66,67,5
1397/08/06,66,70,280
1397/08/06,66,75,2
1397/08/06,67,10,5
1397/08/06,67,15,3
1397/08/06,67,30,2
1397/08/06,67,37,1
1397/08/06,67,42,4
1397/08/06,67,49,19
1397/08/06,67,66,4
1397/08/06,67,70,190
1397/08/06,70,3,58
1397/08/06,70,5,4
1397/08/06,70,6,30
1397/08/06,70,8,4
1397/08/06,70,10,375
1397/08/06,70,11,83
1397/08/06,70,13,3
1397/08/06,70,14,8
1397/08/06,70,15,119
1397/08/06,70,16,88
1397/08/06,70,19,4
1397/08/06,70,20,35
1397/08/06,70,22,40
1397/08/06,70,24,40
1397/08/06,70,30,117
1397/08/06,70,32,16
1397/08/06,70,37,58
1397/08/06,70,39,8
1397/08/06,70,41,1
1397/08/06,70,42,59
1397/08/06,70,45,82
1397/08/06,70,47,9
1397/08/06,70,49,415
1397/08/06,70,51,2
1397/08/06,70,53,84
1397/08/06,70,55,0
1397/08/06,70,56,40
1397/08/06,70,58,16
1397/08/06,70,61,14
1397/08/06,70,62,22
1397/08/06,70,63,4
1397/08/06,70,65,3
1397/08/06,70,66,277
1397/08/06,70,67,237
1397/08/06,70,68,1
1397/08/06,70,72,9
1397/08/06,70,75,70
1397/08/06,70,76,30
1397/08/06,72,70,11
1397/08/06,75,15,2
1397/08/06,75,22,3
1397/08/06,75,30,2
1397/08/06,75,49,30
1397/08/06,75,66,2
1397/08/06,75,70,87
1397/08/06,75,76,5
1397/08/06,76,49,6
1397/08/06,76,70,27
1397/08/06,76,75,18
1397/08/07,3,15,1
1397/08/07,3,30,12
1397/08/07,3,49,11
1397/08/07,3,66,6
1397/08/07,3,70,49
1397/08/07,5,70,3
1397/08/07,6,49,1
1397/08/07,6,70,32
1397/08/07,8,70,3
1397/08/07,10,15,8
1397/08/07,10,30,33
1397/08/07,10,37,2
1397/08/07,10,42,5
1397/08/07,10,45,0
1397/08/07,10,49,26
1397/08/07,10,56,1
1397/08/07,10,58,2
1397/08/07,10,63,3
1397/08/07,10,66,27
1397/08/07,10,67,1
1397/08/07,10,70,352
1397/08/07,11,15,4
1397/08/07,11,42,0
1397/08/07,11,49,20
1397/08/07,11,70,91
1397/08/07,14,70,4
1397/08/07,15,3,2
1397/08/07,15,11,4
1397/08/07,15,30,6
1397/08/07,15,42,10
1397/08/07,15,45,1
1397/08/07,15,49,5
1397/08/07,15,58,2
1397/08/07,15,66,31
1397/08/07,15,67,7
1397/08/07,15,70,106
1397/08/07,15,75,1
1397/08/07,15,76,2
1397/08/07,16,49,6
1397/08/07,16,70,62
1397/08/07,17,70,1
1397/08/07,19,70,2
1397/08/07,20,70,23
1397/08/07,22,15,0
1397/08/07,22,49,3
1397/08/07,22,70,28
1397/08/07,22,75,5
1397/08/07,23,70,2
1397/08/07,24,30,1
1397/08/07,24,49,5
1397/08/07,24,66,3
1397/08/07,24,70,47
1397/08/07,30,3,9
1397/08/07,30,10,29
1397/08/07,30,15,4
1397/08/07,30,24,2
1397/08/07,30,32,0
1397/08/07,30,37,2
1397/08/07,30,42,14
1397/08/07,30,49,27
1397/08/07,30,56,1
1397/08/07,30,66,5
1397/08/07,30,67,4
1397/08/07,30,70,111
1397/08/07,32,30,0
1397/08/07,32,70,23
1397/08/07,37,30,1
1397/08/07,37,42,4
1397/08/07,37,49,11
1397/08/07,37,67,1
1397/08/07,37,70,52
1397/08/07,39,70,4
1397/08/07,41,70,1
1397/08/07,42,10,4
1397/08/07,42,15,8
1397/08/07,42,30,14
1397/08/07,42,37,5
1397/08/07,42,49,4
1397/08/07,42,63,2
1397/08/07,42,66,3
1397/08/07,42,70,73
1397/08/07,45,10,0
1397/08/07,45,15,3
1397/08/07,45,24,2
1397/08/07,45,42,1
1397/08/07,45,49,14
1397/08/07,45,70,76
1397/08/07,49,3,4
1397/08/07,49,10,26
1397/08/07,49,11,15
1397/08/07,49,15,4
1397/08/07,49,16,5
1397/08/07,49,24,5
1397/08/07,49,30,24
1397/08/07,49,37,10
1397/08/07,49,42,5
1397/08/07,49,45,4
1397/08/07,49,51,3
1397/08/07,49,56,0
1397/08/07,49,58,16
1397/08/07,49,63,16
1397/08/07,49,66,24
1397/08/07,49,67,12
1397/08/07,49,70,359
1397/08/07,49,72,3
1397/08/07,49,75,31
1397/08/07,49,76,4
1397/08/07,50,70,2
1397/08/07,51,49,1
1397/08/07,51,70,1
1397/08/07,53,49,2
1397/08/07,53,70,79
1397/08/07,55,70,0
1397/08/07,56,1,2
1397/08/07,56,10,1
1397/08/07,56,30,1
1397/08/07,56,66,1
1397/08/07,56,70,33
1397/08/07,58,10,1
1397/08/07,58,15,3
1397/08/07,58,49,8
1397/08/07,58,56,1
1397/08/07,58,66,7
1397/08/07,58,70,31
1397/08/07,59,70,2
1397/08/07,61,70,14
1397/08/07,62,70,8
1397/08/07,63,10,6
1397/08/07,63,15,6
1397/08/07,63,49,19
1397/08/07,63,66,8
1397/08/07,63,70,3
1397/08/07,66,3,7
1397/08/07,66,10,20
1397/08/07,66,15,27
1397/08/07,66,30,4
1397/08/07,66,37,3
1397/08/07,66,42,4
1397/08/07,66,49,31
1397/08/07,66,56,1
1397/08/07,66,58,5
1397/08/07,66,63,7
1397/08/07,66,67,7
1397/08/07,66,70,234
1397/08/07,66,75,2
1397/08/07,67,10,3
1397/08/07,67,15,4
1397/08/07,67,30,3
1397/08/07,67,37,1
1397/08/07,67,42,1
1397/08/07,67,49,18
1397/08/07,67,58,1
1397/08/07,67,66,6
1397/08/07,67,70,201
1397/08/07,70,3,48
1397/08/07,70,5,3
1397/08/07,70,6,31
1397/08/07,70,8,6
1397/08/07,70,10,351
1397/08/07,70,11,98
1397/08/07,70,13,2
1397/08/07,70,14,4
1397/08/07,70,15,124
1397/08/07,70,16,72
1397/08/07,70,19,4
1397/08/07,70,20,18
1397/08/07,70,22,28
1397/08/07,70,23,2
1397/08/07,70,24,49
1397/08/07,70,30,87
1397/08/07,70,31,0
1397/08/07,70,32,26
1397/08/07,70,37,47
1397/08/07,70,39,7
1397/08/07,70,41,1
1397/08/07,70,42,60
1397/08/07,70,45,68
1397/08/07,70,47,6
1397/08/07,70,49,397
1397/08/07,70,51,4
1397/08/07,70,53,82
1397/08/07,70,55,0
1397/08/07,70,56,26
1397/08/07,70,58,22
1397/08/07,70,61,12
1397/08/07,70,62,11
1397/08/07,70,63,3
1397/08/07,70,65,7
1397/08/07,70,66,224
1397/08/07,70,67,218
1397/08/07,70,68,1
1397/08/07,70,72,11
1397/08/07,70,75,59
1397/08/07,70,76,30
1397/08/07,72,70,10
1397/08/07,75,22,4
1397/08/07,75,49,20
1397/08/07,75,66,3
1397/08/07,75,70,47
1397/08/07,75,76,7
1397/08/07,76,49,4
1397/08/07,76,70,30
1397/08/07,76,75,5
1397/08/08,1,56,1
1397/08/08,3,15,1
1397/08/08,3,49,14
1397/08/08,3,66,10
1397/08/08,3,70,62
1397/08/08,5,70,3
1397/08/08,6,70,32
1397/08/08,8,70,7
1397/08/08,10,15,4
1397/08/08,10,30,35
1397/08/08,10,42,13
1397/08/08,10,49,40
1397/08/08,10,56,1
1397/08/08,10,58,3
1397/08/08,10,66,20
1397/08/08,10,67,2
1397/08/08,10,70,396
1397/08/08,11,15,3
1397/08/08,11,42,0
1397/08/08,11,49,26
1397/08/08,11,70,110
1397/08/08,14,70,5
1397/08/08,15,3,1
1397/08/08,15,11,3
1397/08/08,15,22,0
1397/08/08,15,30,9
1397/08/08,15,42,9
1397/08/08,15,49,12
1397/08/08,15,58,4
1397/08/08,15,66,31
1397/08/08,15,67,5
1397/08/08,15,70,135
1397/08/08,15,75,1
1397/08/08,15,76,2
1397/08/08,16,49,2
1397/08/08,16,70,73
1397/08/08,20,70,28
1397/08/08,22,15,0
1397/08/08,22,49,4
1397/08/08,22,70,53
1397/08/08,22,75,2
1397/08/08,24,30,4
1397/08/08,24,70,43
1397/08/08,30,3,9
1397/08/08,30,10,25
1397/08/08,30,15,6
1397/08/08,30,16,6
1397/08/08,30,24,2
1397/08/08,30,37,8
1397/08/08,30,42,7
1397/08/08,30,49,24
1397/08/08,30,58,0
1397/08/08,30,66,12
1397/08/08,30,67,4
1397/08/08,30,70,133
1397/08/08,30,75,1
1397/08/08,31,70,0
1397/08/08,32,49,1
1397/08/08,32,70,43
1397/08/08,37,42,4
1397/08/08,37,49,4
1397/08/08,37,67,1
1397/08/08,37,70,52
1397/08/08,39,70,8
1397/08/08,42,11,0
1397/08/08,42,30,7
1397/08/08,42,37,3
1397/08/08,42,45,1
1397/08/08,42,49,2
1397/08/08,42,63,1
1397/08/08,42,66,4
1397/08/08,42,70,70
1397/08/08,45,15,4
1397/08/08,45,42,1
1397/08/08,45,49,4
1397/08/08,45,70,98
1397/08/08,47,70,6
1397/08/08,49,3,12
1397/08/08,49,10,22
1397/08/08,49,11,17
1397/08/08,49,15,11
1397/08/08,49,16,2
1397/08/08,49,22,6
1397/08/08,49,24,6
1397/08/08,49,30,15
1397/08/08,49,37,3
1397/08/08,49,42,3
1397/08/08,49,45,7
1397/08/08,49,51,2
1397/08/08,49,58,2
1397/08/08,49,63,11
1397/08/08,49,66,27
1397/08/08,49,67,11
1397/08/08,49,70,423
1397/08/08,49,72,3
1397/08/08,49,75,33
1397/08/08,51,70,2
1397/08/08,53,49,3
1397/08/08,53,70,98
1397/08/08,56,30,1
1397/08/08,56,66,2
1397/08/08,56,70,49
1397/08/08,58,10,2
1397/08/08,58,30,0
1397/08/08,58,49,3
1397/08/08,58,66,3
1397/08/08,58,67,1
1397/08/08,58,70,18
1397/08/08,60,70,1
1397/08/08,61,70,16
1397/08/08,62,70,10
1397/08/08,63,10,5
1397/08/08,63,15,6
1397/08/08,63,42,2
1397/08/08,63,49,7
1397/08/08,63,66,5
1397/08/08,63,70,4
1397/08/08,65,70,3
1397/08/08,66,3,7
1397/08/08,66,10,29
1397/08/08,66,13,1
1397/08/08,66,15,27
1397/08/08,66,24,1
1397/08/08,66,30,6
1397/08/08,66,42,7
1397/08/08,66,49,24
1397/08/08,66,56,1
1397/08/08,66,58,8
1397/08/08,66,63,9
1397/08/08,66,67,9
1397/08/08,66,70,296
1397/08/08,66,75,2
1397/08/08,67,10,5
1397/08/08,67,30,2
1397/08/08,67,42,1
1397/08/08,67,49,16
1397/08/08,67,56,1
1397/08/08,67,58,1
1397/08/08,67,66,8
1397/08/08,67,70,256
1397/08/08,70,3,72
1397/08/08,70,6,35
1397/08/08,70,8,3
1397/08/08,70,10,406
1397/08/08,70,11,106
1397/08/08,70,13,1
1397/08/08,70,15,145
1397/08/08,70,16,66
1397/08/08,70,20,30
1397/08/08,70,22,43
1397/08/08,70,24,46
1397/08/08,70,30,136
1397/08/08,70,31,0
1397/08/08,70,32,24
1397/08/08,70,36,1
1397/08/08,70,37,53
1397/08/08,70,39,7
1397/08/08,70,41,1
1397/08/08,70,42,75
1397/08/08,70,45,80
1397/08/08,70,47,5
1397/08/08,70,49,401
1397/08/08,70,51,3
1397/08/08,70,53,74
1397/08/08,70,55,0
1397/08/08,70,56,47
1397/08/08,70,58,20
1397/08/08,70,60,2
1397/08/08,70,61,18
1397/08/08,70,62,12
1397/08/08,70,63,5
1397/08/08,70,65,5
1397/08/08,70,66,302
1397/08/08,70,67,294
1397/08/08,70,72,7
1397/08/08,70,75,75
1397/08/08,70,76,37
1397/08/08,72,49,5
1397/08/08,72,70,7
1397/08/08,75,22,5
1397/08/08,75,49,23
1397/08/08,75,70,56
1397/08/08,75,76,10
1397/08/08,76,70,30
1397/08/08,76,75,10
1397/08/09,3,15,5
1397/08/09,3,30,8
1397/08/09,3,49,15
1397/08/09,3,66,9
1397/08/09,3,70,78
1397/08/09,6,70,28
1397/08/09,8,70,3
1397/08/09,10,15,4
1397/08/09,10,30,39
1397/08/09,10,42,6
1397/08/09,10,45,0
1397/08/09,10,49,30
1397/08/09,10,58,2
1397/08/09,10,63,5
1397/08/09,10,66,25
1397/08/09,10,67,2
1397/08/09,10,70,425
1397/08/09,11,15,3
1397/08/09,11,49,14
1397/08/09,11,70,94
1397/08/09,14,70,3
1397/08/09,15,3,2
1397/08/09,15,10,12
1397/08/09,15,30,13
1397/08/09,15,42,10
1397/08/09,15,45,4
1397/08/09,15,49,8
1397/08/09,15,58,6
1397/08/09,15,63,3
1397/08/09,15,66,29
1397/08/09,15,67,4
1397/08/09,15,70,161
1397/08/09,15,75,1
1397/08/09,16,49,5
1397/08/09,16,70,66
1397/08/09,19,70,2
1397/08/09,20,70,36
1397/08/09,22,70,41
1397/08/09,22,75,3
1397/08/09,24,30,4
1397/08/09,24,66,2
1397/08/09,24,70,42
1397/08/09,30,3,7
1397/08/09,30,10,32
1397/08/09,30,15,9
1397/08/09,30,16,1
1397/08/09,30,24,2
1397/08/09,30,37,2
1397/08/09,30,42,6
1397/08/09,30,49,7
1397/08/09,30,56,2
1397/08/09,30,58,0
1397/08/09,30,67,5
1397/08/09,30,70,117
1397/08/09,31,70,0
1397/08/09,32,30,0
1397/08/09,32,49,3
1397/08/09,32,70,37
1397/08/09,37,30,5
1397/08/09,37,49,9
1397/08/09,37,66,7
1397/08/09,37,67,1
1397/08/09,37,70,57
1397/08/09,39,70,5
1397/08/09,41,70,2
1397/08/09,42,10,5
1397/08/09,42,11,0
1397/08/09,42,15,6
1397/08/09,42,30,6
1397/08/09,42,37,4
1397/08/09,42,45,1
1397/08/09,42,49,7
1397/08/09,42,63,2
1397/08/09,42,66,8
1397/08/09,42,67,1
1397/08/09,42,70,63
1397/08/09,45,15,1
1397/08/09,45,24,1
1397/08/09,45,42,1
1397/08/09,45,49,24
1397/08/09,45,70,76
1397/08/09,49,3,9
1397/08/09,49,6,2
1397/08/09,49,10,32
1397/08/09,49,11,8
1397/08/09,49,15,9
1397/08/09,49,16,9
1397/08/09,49,22,3
1397/08/09,49,30,26
1397/08/09,49,37,13
1397/08/09,49,42,4
1397/08/09,49,45,5
1397/08/09,49,53,2
1397/08/09,49,56,0
1397/08/09,49,58,12
1397/08/09,49,63,9
1397/08/09,49,66,18
1397/08/09,49,67,23
1397/08/09,49,70,410
1397/08/09,49,75,22
1397/08/09,49,76,3
1397/08/09,51,70,2
1397/08/09,53,49,1
1397/08/09,53,70,104
1397/08/09,56,30,1
1397/08/09,56,45,0
1397/08/09,56,49,1
1397/08/09,56,66,1
1397/08/09,56,70,30
1397/08/09,58,10,2
1397/08/09,58,15,4
1397/08/09,58,30,0
1397/08/09,58,49,12
1397/08/09,58,66,6
1397/08/09,58,67,2
1397/08/09,58,70,18
1397/08/09,59,70,2
1397/08/09,61,70,15
1397/08/09,62,70,15
1397/08/09,63,10,5
1397/08/09,63,42,2
1397/08/09,63,49,6
1397/08/09,63,66,5
1397/08/09,63,70,2
1397/08/09,65,70,2
1397/08/09,66,3,9
1397/08/09,66,10,18
1397/08/09,66,15,42
1397/08/09,66,42,11
1397/08/09,66,49,23
1397/08/09,66,56,1
1397/08/09,66,58,6
1397/08/09,66,63,2
1397/08/09,66,67,2
1397/08/09,66,70,313
1397/08/09,66,75,3
1397/08/09,67,10,2
1397/08/09,67,15,5
1397/08/09,67,30,1
1397/08/09,67,37,1
1397/08/09,67,42,4
1397/08/09,67,49,24
1397/08/09,67,66,4
1397/08/09,67,70,251
1397/08/09,70,3,59
1397/08/09,70,5,3
1397/08/09,70,6,45
1397/08/09,70,8,8
1397/08/09,70,10,373
1397/08/09,70,11,114
1397/08/09,70,14,4
1397/08/09,70,15,152
1397/08/09,70,16,67
1397/08/09,70,19,2
1397/08/09,70,20,43
1397/08/09,70,22,46
1397/08/09,70,23,3
1397/08/09,70,24,35
1397/08/09,70,30,135
1397/08/09,70,31,0
1397/08/09,70,32,25
1397/08/09,70,37,70
1397/08/09,70,39,6
1397/08/09,70,41,1
1397/08/09,70,42,70
1397/08/09,70,45,69
1397/08/09,70,47,9
1397/08/09,70,49,380
1397/08/09,70,51,4
1397/08/09,70,53,99
1397/08/09,70,56,35
1397/08/09,70,58,29
1397/08/09,70,61,16
1397/08/09,70,62,26
1397/08/09,70,63,3
1397/08/09,70,65,2
1397/08/09,70,66,272
1397/08/09,70,67,256
1397/08/09,70,72,8
1397/08/09,70,75,89
1397/08/09,70,76,29
1397/08/09,72,70,11
1397/08/09,75,22,2
1397/08/09,75,37,1
1397/08/09,75,49,36
1397/08/09,75,66,3
1397/08/09,75,70,79
1397/08/09,75,76,4
1397/08/09,76,49,5
1397/08/09,76,70,14
1397/08/09,76,75,2
1397/08/10,3,30,9
1397/08/10,3,49,13
1397/08/10,3,66,8
1397/08/10,3,70,69
1397/08/10,5,70,3
1397/08/10,6,70,38
1397/08/10,8,70,6
1397/08/10,10,11,2
1397/08/10,10,15,10
1397/08/10,10,30,22
1397/08/10,10,42,8
1397/08/10,10,49,26
1397/08/10,10,58,1
1397/08/10,10,63,6
1397/08/10,10,66,25
1397/08/10,10,67,2
1397/08/10,10,70,323
1397/08/10,11,10,2
1397/08/10,11,15,1
1397/08/10,11,42,0
1397/08/10,11,49,10
1397/08/10,11,70,96
1397/08/10,14,70,4
1397/08/10,15,10,5
1397/08/10,15,11,3
1397/08/10,15,22,0
1397/08/10,15,30,12
1397/08/10,15,42,10
1397/08/10,15,45,3
1397/08/10,15,49,5
1397/08/10,15,58,3
1397/08/10,15,63,6
1397/08/10,15,66,31
1397/08/10,15,67,2
1397/08/10,15,70,127
1397/08/10,15,75,1
1397/08/10,16,30,4
1397/08/10,16,49,4
1397/08/10,16,70,76
1397/08/10,19,70,1
1397/08/10,20,70,25
1397/08/10,22,15,0
1397/08/10,22,49,4
1397/08/10,22,70,43
1397/08/10,22,75,9
1397/08/10,24,30,1
1397/08/10,24,45,1
1397/08/10,24,49,4
1397/08/10,24,70,34
1397/08/10,30,3,5
1397/08/10,30,10,27
1397/08/10,30,15,9
1397/08/10,30,16,2
1397/08/10,30,24,3
1397/08/10,30,42,9
1397/08/10,30,49,15
1397/08/10,30,56,1
1397/08/10,30,58,0
1397/08/10,30,66,5
1397/08/10,30,67,2
1397/08/10,30,70,108
1397/08/10,32,70,22
1397/08/10,36,70,2
1397/08/10,37,42,2
1397/08/10,37,49,7
1397/08/10,37,66,3
1397/08/10,37,70,40
1397/08/10,39,70,5
1397/08/10,41,70,2
1397/08/10,42,10,8
1397/08/10,42,11,0
1397/08/10,42,15,7
1397/08/10,42,30,5
1397/08/10,42,37,4
1397/08/10,42,45,2
1397/08/10,42,49,4
1397/08/10,42,58,1
1397/08/10,42,63,2
1397/08/10,42,66,6
1397/08/10,42,67,2
1397/08/10,42,70,84
1397/08/10,45,15,2
1397/08/10,45,24,1
1397/08/10,45,42,1
1397/08/10,45,49,7
1397/08/10,45,70,75
1397/08/10,49,3,6
1397/08/10,49,10,27
1397/08/10,49,11,11
1397/08/10,49,15,7
1397/08/10,49,16,5
1397/08/10,49,22,6
1397/08/10,49,24,2
1397/08/10,49,30,11
1397/08/10,49,37,10
1397/08/10,49,42,4
1397/08/10,49,45,5
1397/08/10,49,51,2
1397/08/10,49,58,8
1397/08/10,49,60,0
1397/08/10,49,63,6
1397/08/10,49,66,24
1397/08/10,49,67,20
1397/08/10,49,70,321
1397/08/10,49,75,20
1397/08/10,50,70,2
1397/08/10,51,49,1
1397/08/10,51,70,3
1397/08/10,53,49,1
1397/08/10,53,70,82
1397/08/10,56,1,3
1397/08/10,56,10,1
1397/08/10,56,30,1
1397/08/10,56,58,1
1397/08/10,56,70,31
1397/08/10,58,10,2
1397/08/10,58,15,6
1397/08/10,58,42,1
1397/08/10,58,49,5
1397/08/10,58,56,1
1397/08/10,58,67,2
1397/08/10,58,70,15
1397/08/10,59,70,1
1397/08/10,61,70,11
1397/08/10,62,70,4
1397/08/10,63,10,6
1397/08/10,63,15,3
1397/08/10,63,42,2
1397/08/10,63,49,10
1397/08/10,63,70,1
1397/08/10,65,70,5
1397/08/10,66,3,11
1397/08/10,66,10,22
1397/08/10,66,15,29
1397/08/10,66,24,2
1397/08/10,66,30,2
1397/08/10,66,42,7
1397/08/10,66,49,28
1397/08/10,66,58,2
1397/08/10,66,63,2
1397/08/10,66,67,3
1397/08/10,66,70,312
1397/08/10,66,75,3
1397/08/10,67,10,1
1397/08/10,67,15,2
1397/08/10,67,37,1
1397/08/10,67,42,3
1397/08/10,67,49,19
1397/08/10,67,58,1
1397/08/10,67,70,249
1397/08/10,70,3,67
1397/08/10,70,6,29
1397/08/10,70,8,8
1397/08/10,70,10,335
1397/08/10,70,11,90
1397/08/10,70,14,7
1397/08/10,70,15,160
1397/08/10,70,16,69
1397/08/10,70,17,2
1397/08/10,70,19,5
1397/08/10,70,20,26
1397/08/10,70,22,58
1397/08/10,70,23,2
1397/08/10,70,24,37
1397/08/10,70,30,104
1397/08/10,70,32,22
1397/08/10,70,37,63
1397/08/10,70,39,8
1397/08/10,70,41,1
1397/08/10,70,42,75
1397/08/10,70,45,67
1397/08/10,70,49,339
1397/08/10,70,50,2
1397/08/10,70,51,2
1397/08/10,70,53,82
1397/08/10,70,55,0
1397/08/10,70,56,36
1397/08/10,70,58,17
1397/08/10,70,61,10
1397/08/10,70,62,14
1397/08/10,70,63,1
1397/08/10,70,65,10
1397/08/10,70,66,296
1397/08/10,70,67,252
1397/08/10,70,68,3
1397/08/10,70,72,15
1397/08/10,70,75,78
1397/08/10,70,76,29
1397/08/10,72,70,13
1397/08/10,75,22,2
1397/08/10,75,49,25
1397/08/10,75,66,2
1397/08/10,75,70,73
1397/08/10,75,76,6
1397/08/10,76,70,39
1397/08/10,76,75,7
1397/08/11,3,30,8
1397/08/11,3,49,10
1397/08/11,3,66,5
1397/08/11,3,70,48
1397/08/11,5,49,2
1397/08/11,5,70,1
1397/08/11,6,49,1
1397/08/11,6,70,32
1397/08/11,8,70,2
1397/08/11,10,15,4
1397/08/11,10,30,36
1397/08/11,10,42,2
1397/08/11,10,49,44
1397/08/11,10,56,1
1397/08/11,10,58,1
1397/08/11,10,63,4
1397/08/11,10,66,18
1397/08/11,10,67,2
1397/08/11,10,70,300
1397/08/11,11,10,3
1397/08/11,11,15,4
1397/08/11,11,42,0
1397/08/11,11,49,20
1397/08/11,11,70,92
1397/08/11,14,70,1
1397/08/11,15,10,7
1397/08/11,15,11,10
1397/08/11,15,22,0
1397/08/11,15,30,15
1397/08/11,15,42,8
1397/08/11,15,45,2
1397/08/11,15,49,5
1397/08/11,15,58,3
1397/08/11,15,66,32
1397/08/11,15,67,3
1397/08/11,15,70,127
1397/08/11,16,30,3
1397/08/11,16,49,3
1397/08/11,16,70,63
1397/08/11,17,70,1
1397/08/11,20,70,16
1397/08/11,22,15,0
1397/08/11,22,49,2
1397/08/11,22,70,42
1397/08/11,22,75,1
1397/08/11,24,30,1
1397/08/11,24,49,7
1397/08/11,24,66,2
1397/08/11,24,70,36
1397/08/11,30,3,4
1397/08/11,30,10,32
1397/08/11,30,15,11
1397/08/11,30,16,4
1397/08/11,30,24,2
1397/08/11,30,37,2
1397/08/11,30,42,7
1397/08/11,30,49,18
1397/08/11,30,56,2
1397/08/11,30,66,5
1397/08/11,30,70,88
1397/08/11,32,49,1
1397/08/11,32,70,32
1397/08/11,37,49,5
1397/08/11,37,70,28
1397/08/11,39,70,5
1397/08/11,41,70,1
1397/08/11,42,10,3
1397/08/11,42,11,0
1397/08/11,42,15,11
1397/08/11,42,30,6
1397/08/11,42,37,2
1397/08/11,42,49,2
1397/08/11,42,58,1
1397/08/11,42,63,1
1397/08/11,42,66,4
1397/08/11,42,67,1
1397/08/11,42,70,47
1397/08/11,45,15,3
1397/08/11,45,24,1
